Prix,Marque,Modele,Annee,Age,Kilometrage,Energie,Boite_Vitesses,Puissance_Fiscale
75000.0,Audi,Audi A6 Ambition Luxe,2016.0,9.0,160000.0,Essence,Automatique,10.0
460000.0,Mercedes-Benz,Mercedes-Benz GLE Coupé AMG Premium Plus,2025.0,0.0,15000.0,Hybride,Automatique,15.0
118000.0,Mercedes-Benz,Mercedes-Benz Classe E Exclusive,2016.0,9.0,140000.0,Diesel,Automatique,10.0
258000.0,Land,Land Rover Discovery Sport R-Dynamic S,2021.0,4.0,63500.0,Diesel,Automatique,8.0
22500.0,Citroën,Citroën C3,2009.0,16.0,309964.0,Essence,Manuelle,5.0
67000.0,VW,Volkswagen Passat Design,2017.0,8.0,102000.0,Essence,Manuelle,7.0
167000.0,BMW,BMW iX3 PACK M,2022.0,3.0,48000.0,Electrique,Automatique,6.0
137000.0,Mercedes-Benz,Mercedes-Benz GLA AMG Pack Night,2021.0,4.0,119000.0,Hybride,Automatique,8.0
176000.0,BMW,BMW i4 PACK M PRO,2023.0,2.0,7800.0,Electrique,Automatique,6.0
35100.0,Dacia,Dacia Dokker Van Lux Tolée Plus,2020.0,5.0,88000.0,Diesel,Manuelle,6.0
93000.0,BMW,BMW Série 1 Business Line,2021.0,4.0,43000.0,Essence,Automatique,6.0
75000.0,Land,Land Rover Range Rover Evoque Dynamic,2015.0,10.0,162000.0,Diesel,Manuelle,8.0
62000.0,Seat,Seat Leon Style,2017.0,8.0,59000.0,Essence,Manuelle,6.0
52000.0,KIA,KIA Rio 5p SX,2021.0,4.0,100000.0,Essence,Manuelle,5.0
330000.0,Jeep,Jeep Wrangler Unlimited Sahara,2021.0,4.0,30000.0,Essence,Automatique,19.0
62500.0,VW,Volkswagen Golf 7 Access,2019.0,6.0,130000.0,Essence,Automatique,6.0
83000.0,BMW,BMW Série 4 Gran Coupé Confort Luxury Line,2015.0,10.0,175000.0,Essence,Automatique,10.0
121000.0,VW,Volkswagen Golf 8 GTE,2021.0,4.0,71000.0,Hybride,Automatique,8.0
53000.0,Renault,Renault Megane Sedan,2019.0,6.0,56000.0,Essence,Manuelle,7.0
74000.0,Ford,Ford Ecosport Titanium,2022.0,3.0,25000.0,Essence,Manuelle,7.0
420000.0,Mercedes-Benz,Mercedes-Benz GLE Coupé AMG Premium Plus,2021.0,4.0,40000.0,Hybride,Automatique,16.0
33800.0,VW,Volkswagen Polo Smartline,2015.0,10.0,146500.0,Essence,Manuelle,4.0
47000.0,Suzuki,Suzuki Vitara GLX SR,2017.0,8.0,299000.0,Essence,Automatique,6.0
35000.0,Mitsubishi,Mitsubishi Pajero,1993.0,32.0,310000.0,Diesel,Manuelle,10.0
110000.0,Infiniti,Infiniti Q30,2018.0,7.0,27000.0,Essence,Automatique,9.0
43800.0,KIA,KIA Sportage,2010.0,15.0,360000.0,Diesel,Manuelle,10.0
53000.0,Renault,Renault Megane Oui,2017.0,8.0,230000.0,Essence,Manuelle,7.0
40000.0,Dacia,Dacia Duster,2014.0,11.0,175048.0,Essence,Manuelle,7.0
32000.0,Renault,Renault Megane,2012.0,13.0,330000.0,Diesel,Manuelle,5.0
116000.0,Mercedes-Benz,Mercedes-Benz Classe A Berline AMG,2019.0,6.0,99500.0,Diesel,Automatique,6.0
47500.0,Dacia,Dacia Sandero Stepway,2021.0,4.0,98000.0,Essence,Manuelle,5.0
42500.0,Dacia,Dacia Logan MCV,2020.0,5.0,75000.0,Essence,Manuelle,5.0
169000.0,Mercedes-Benz,Mercedes-Benz GLA AMG,2022.0,3.0,35000.0,Hybride,Automatique,8.0
89500.0,VW,Volkswagen Golf 8 Style,2021.0,4.0,76000.0,Essence,Manuelle,7.0
76500.0,VW,Volkswagen Golf 8,2021.0,4.0,153000.0,Essence,Automatique,6.0
129000.0,Audi,Audi A3 Sportback S-Line,2022.0,3.0,98000.0,Hybride,Automatique,8.0
57500.0,Renault,Renault Megane,2020.0,5.0,170000.0,Diesel,Manuelle,5.0
198000.0,Mercedes-Benz,Mercedes-Benz GLC Coupé AMG,2021.0,4.0,73000.0,Hybride,Automatique,12.0
127000.0,Mercedes-Benz,Mercedes-Benz Classe A AMG Premium,2021.0,4.0,48000.0,Hybride,Automatique,8.0
147000.0,Mercedes-Benz,Mercedes-Benz EQA AMG Line,2022.0,3.0,50000.0,Electrique,Automatique,8.0
76000.0,Peugeot,Peugeot 3008 GT-Line,2022.0,3.0,115000.0,Essence,Manuelle,6.0
89000.0,VW,Volkswagen Tiguan Highline,2019.0,6.0,108000.0,Essence,Automatique,12.0
125000.0,Mercedes-Benz,Mercedes-Benz Classe A AMG Premium,2021.0,4.0,80000.0,Hybride,Automatique,8.0
169000.0,Mercedes-Benz,Mercedes-Benz Classe A AMG Premium,2024.0,1.0,38000.0,Hybride,Automatique,8.0
179000.0,Land,Land Rover Range Rover Evoque R-Dynamic HSE,2022.0,3.0,98000.0,Hybride,Automatique,11.0
189000.0,BMW,BMW Série 5 Pack M,2021.0,4.0,53000.0,Hybride,Automatique,10.0
163000.0,Mercedes-Benz,Mercedes-Benz GLA AMG,2021.0,4.0,72000.0,Hybride,Automatique,8.0
49500.0,Peugeot,Peugeot 208,2022.0,3.0,58000.0,Essence,Manuelle,5.0
129000.0,Mercedes-Benz,Mercedes-Benz Classe A,2021.0,4.0,80000.0,Hybride,Automatique,8.0
68500.0,Peugeot,Peugeot 2008,2021.0,4.0,143000.0,Diesel,Manuelle,5.0
46500.0,Renault,Renault Clio Dynamique,2022.0,3.0,158000.0,Essence,Manuelle,5.0
95000.0,BMW,BMW Série 4 Gran Coupé Pack M Sport,2017.0,8.0,108000.0,Essence,Automatique,7.0
43500.0,Dacia,Dacia Sandero Stepway,2020.0,5.0,158000.0,Essence,Manuelle,5.0
155000.0,VW,Volkswagen Tiguan,2021.0,4.0,19000.0,Hybride,Automatique,8.0
155000.0,Mercedes-Benz,Mercedes-Benz Classe B,2021.0,4.0,43000.0,Hybride,Automatique,8.0
379000.0,Mercedes-Benz,Mercedes-Benz GLE Coupé AMG,2021.0,4.0,65000.0,Hybride,Automatique,11.0
29800.0,Peugeot,Peugeot 208 Série Spéciale City,2018.0,7.0,80000.0,Essence,Manuelle,5.0
41500.0,VW,Volkswagen Golf 6 Match,2012.0,13.0,195000.0,Essence,Manuelle,5.0
70000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG,2012.0,13.0,300000.0,Essence,Automatique,9.0
115000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG,2020.0,5.0,156000.0,Diesel,Automatique,7.0
33000.0,Suzuki,Suzuki Ciaz GL,2021.0,4.0,133000.0,Essence,Manuelle,6.0
71000.0,Ford,Ford Ecosport Titanium,2023.0,2.0,42000.0,Essence,Manuelle,7.0
312000.0,Land,Land Rover Range Rover Velar R-Dynamic S,2022.0,3.0,49000.0,Essence,Automatique,16.0
107000.0,Volvo,Volvo EX30 Core,2024.0,1.0,10700.0,Electrique,Automatique,5.0
43800.0,Chery,Chery Tiggo 2 Confort,2021.0,4.0,64000.0,Essence,Manuelle,6.0
47000.0,Hyundai,Hyundai Grand i10 High Grade,2022.0,3.0,79000.0,Essence,Automatique,5.0
49500.0,VW,Volkswagen Polo Sedan Trendline,2022.0,3.0,83000.0,Essence,Manuelle,5.0
320000.0,Land,Land Rover Range Rover Sport HSE Dynamic,2021.0,4.0,90000.0,Essence,Automatique,25.0
83000.0,Jeep,Jeep Renegade Limited,2021.0,4.0,85000.0,Essence,Manuelle,8.0
125000.0,Jeep,Jeep Renegade Limited,2025.0,0.0,6000.0,Essence,Automatique,8.0
93000.0,DS,DS 7 Crossback Performance-Line,2020.0,5.0,79000.0,Essence,Automatique,10.0
53000.0,Hyundai,Hyundai i20 GLS,2022.0,3.0,93000.0,Essence,Manuelle,5.0
84000.0,VW,Volkswagen T-Cross United,2022.0,3.0,39000.0,Essence,Manuelle,5.0
42500.0,Hyundai,Hyundai Grand i10 GLS,2022.0,3.0,103000.0,Essence,Manuelle,5.0
50000.0,Hyundai,Hyundai ix35 Toit Panoramique,2012.0,13.0,228000.0,Diesel,Manuelle,6.0
39000.0,Renault,Renault Clio Zen,2019.0,6.0,85000.0,Essence,Manuelle,5.0
140000.0,Mitsubishi,Mitsubishi L200 Sportero Double Cabine,2022.0,3.0,51000.0,Diesel,Automatique,8.0
45000.0,Renault,Renault Clio Life Plus,2022.0,3.0,74000.0,Essence,Manuelle,4.0
49900.0,Hyundai,Hyundai i20 GLS,2023.0,2.0,72000.0,Essence,Manuelle,5.0
39700.0,Fiat,Fiat Panda City Cross,2022.0,3.0,97000.0,Essence,Manuelle,4.0
70000.0,Hyundai,Hyundai i30 Fastback,2022.0,3.0,88000.0,Essence,Automatique,7.0
134500.0,BMW,BMW Série 5 Pack M,2019.0,6.0,129000.0,Essence,Automatique,10.0
77500.0,KIA,KIA Seltos,2020.0,5.0,71000.0,Essence,Automatique,8.0
83448.0,Ford,Ford Focus sedan Connected,2023.0,2.0,33500.0,Essence,Automatique,7.0
55000.0,KIA,KIA Rio 5p,2019.0,6.0,93734.0,Essence,Manuelle,5.0
250000.0,Mercedes-Benz,Mercedes-Benz GLC AMG,2021.0,4.0,56647.0,Hybride,Automatique,12.0
59000.0,VW,Volkswagen Polo R-Line,2020.0,5.0,96732.0,Essence,Manuelle,4.0
155000.0,Mercedes-Benz,Mercedes-Benz GLA,2021.0,4.0,82392.0,Hybride,Automatique,8.0
56000.0,Renault,Renault Megane,2020.0,5.0,189698.0,Diesel,Manuelle,5.0
115000.0,Suzuki,Suzuki Jimny 5 portes,2024.0,1.0,5019.0,Essence,Automatique,6.0
125000.0,Mercedes-Benz,Mercedes-Benz Classe A MERCEDES A250 KITT AMG LINE,2021.0,4.0,63692.0,Hybride,Automatique,8.0
170000.0,Mercedes-Benz,Mercedes-Benz CLA AMG,2022.0,3.0,61885.0,Hybride,Automatique,8.0
225000.0,Audi,Audi Q5,2021.0,4.0,57974.0,Hybride,Automatique,16.0
175000.0,Audi,Audi A3 Sportback S-Line,2025.0,0.0,4999.0,Hybride,Automatique,8.0
165000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG,2020.0,5.0,59764.0,Hybride,Automatique,10.0
98000.0,Audi,Audi A1 Sportback,2023.0,2.0,71626.0,Essence,Automatique,6.0
250000.0,Mercedes-Benz,Mercedes-Benz GLC,2021.0,4.0,59720.0,Hybride,Automatique,12.0
265000.0,Mercedes-Benz,Mercedes-Benz GLC Coupé KIT AMG LINE,2021.0,4.0,39843.0,Hybride,Automatique,12.0
75000.0,Peugeot,Peugeot Rifter,2020.0,5.0,122607.0,Diesel,Manuelle,5.0
79662.0,Skoda,Skoda Kamiq,2020.0,5.0,79662.0,Essence,Manuelle,6.0
80000.0,VW,Volkswagen Golf 7,2019.0,6.0,110233.0,Essence,Automatique,7.0
120000.0,Mercedes-Benz,Mercedes-Benz Classe A,2020.0,5.0,70769.0,Hybride,Automatique,8.0
175000.0,Mercedes-Benz,Mercedes-Benz Classe A AMG,2023.0,2.0,6193.0,Hybride,Automatique,8.0
120000.0,Mercedes-Benz,Mercedes-Benz Classe C,2015.0,10.0,180960.0,Essence,Automatique,8.0
137000.0,Mercedes-Benz,Mercedes-Benz Classe A A250 KITT AMG LINE,2020.0,5.0,48511.0,Hybride,Automatique,8.0
145000.0,Mercedes-Benz,Mercedes-Benz Classe A A250 KITT AMG LINE,2021.0,4.0,50041.0,Hybride,Automatique,8.0
375000.0,Mercedes-Benz,Mercedes-Benz GLE Coupé,2022.0,3.0,46945.0,Hybride,Automatique,12.0
170000.0,Mercedes-Benz,Mercedes-Benz Classe C,2019.0,6.0,18488.0,Essence,Automatique,9.0
50000.0,Renault,Renault Clio,2021.0,4.0,46214.0,Essence,Manuelle,5.0
58000.0,Citroën,Citroën Berlingo Van,2020.0,5.0,145355.0,Diesel,Manuelle,7.0
175000.0,Audi,Audi A3 Sportback S-Line,2025.0,0.0,3514.0,Hybride,Automatique,8.0
480000.0,Mercedes-Benz,Mercedes-Benz GLE Coupé,2024.0,1.0,17887.0,Hybride,Automatique,15.0
60000.0,VW,Volkswagen Caddy,2020.0,5.0,100163.0,Diesel,Manuelle,5.0
55000.0,Peugeot,Peugeot Partner,2020.0,5.0,87261.0,Diesel,Manuelle,5.0
150000.0,Nissan,Nissan Qashqai,2025.0,0.0,7032.0,Hybride,Automatique,8.0
245000.0,Land,Land Rover Range Rover Evoque R-Dynamic,2022.0,3.0,48934.0,Hybride,Automatique,11.0
390000.0,Mercedes-Benz,Mercedes-Benz GLE Coupé,2022.0,3.0,44090.0,Hybride,Automatique,12.0
258000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG,2022.0,3.0,5686.0,Hybride,Automatique,12.0
255000.0,Mercedes-Benz,Mercedes-Benz GLC KITT AMG LINE,2020.0,5.0,73590.0,Hybride,Automatique,12.0
85000.0,Citroën,Citroën Berlingo MULTISPACE,2021.0,4.0,75254.0,Diesel,Automatique,7.0
65000.0,Citroën,Citroën Berlingo Van,2022.0,3.0,19329.0,Diesel,Manuelle,5.0
178000.0,Mercedes-Benz,Mercedes-Benz CLA AMG,2021.0,4.0,44130.0,Hybride,Automatique,8.0
102000.0,VW,Volkswagen Passat GTE,2021.0,4.0,88000.0,Hybride,Automatique,8.0
83500.0,VW,Volkswagen T-roc Confortline +,2023.0,2.0,95000.0,Essence,Manuelle,6.0
53000.0,Toyota,Toyota Hilux Double Cabine,2008.0,17.0,320000.0,Diesel,Manuelle,10.0
67000.0,Mercedes-Benz,Mercedes-Benz ML,2011.0,14.0,253000.0,Diesel,Automatique,15.0
93000.0,VW,Volkswagen Golf 7 R-Line,2019.0,6.0,127000.0,Essence,Automatique,6.0
59000.0,Peugeot,Peugeot 208,2022.0,3.0,41000.0,Electrique,Automatique,5.0
65000.0,VW,Volkswagen T-roc,2020.0,5.0,170000.0,Essence,Manuelle,6.0
145000.0,Mercedes-Benz,Mercedes-Benz CLA AMG,2021.0,4.0,3200.0,Essence,Automatique,7.0
67500.0,MG,MG ZS Luxury,2022.0,3.0,59000.0,Essence,Manuelle,7.0
84500.0,KIA,KIA Seltos,2021.0,4.0,82500.0,Essence,Automatique,8.0
119000.0,Peugeot,Peugeot 308 GT GT,2024.0,1.0,19000.0,Essence,Automatique,5.0
107000.0,BMW,BMW Série 4 Gran Coupé Pack M Sport,2020.0,5.0,132000.0,Essence,Automatique,7.0
39500.0,KIA,KIA Picanto LX,2020.0,5.0,73000.0,Essence,Manuelle,4.0
97500.0,Mercedes-Benz,Mercedes-Benz Classe C Avantgarde,2018.0,7.0,148000.0,Essence,Automatique,8.0
32000.0,Peugeot,Peugeot 208 Populaire,2020.0,5.0,96000.0,Essence,Manuelle,4.0
55000.0,Suzuki,Suzuki Ciaz GLX,2023.0,2.0,52500.0,Essence,Manuelle,6.0
139500.0,Toyota,Toyota RAV 4 Hybride,2023.0,2.0,58900.0,Hybride,Automatique,9.0
63000.0,KIA,KIA Sportage,2016.0,9.0,126000.0,Essence,Automatique,8.0
135000.0,Cupra,Cupra Formentor Exclusive,2024.0,1.0,26000.0,Essence,Automatique,11.0
125000.0,Jaguar,Jaguar F-Pace Pure,2018.0,7.0,159000.0,Diesel,Manuelle,9.0
38000.0,Nissan,Nissan Qashqai Acenta,2013.0,12.0,103000.0,Essence,Manuelle,7.0
58000.0,Ford,Ford Ecosport Titanium,2020.0,5.0,49500.0,Essence,Manuelle,7.0
182000.0,Land,Land Rover Range Rover Velar R-Dynamic,2017.0,8.0,92000.0,Diesel,Automatique,15.0
42000.0,Mazda,Mazda 3 sedan,2016.0,9.0,112000.0,Essence,Manuelle,6.0
38000.0,VW,Volkswagen Tiguan,2010.0,15.0,184000.0,Essence,Manuelle,12.0
42000.0,VW,Volkswagen Tiguan,2010.0,15.0,158000.0,Essence,Manuelle,11.0
286000.0,Volvo,Volvo XC60 Ultimate Bright,2022.0,3.0,19000.0,Hybride,Automatique,20.0
66000.0,Mercedes-Benz,Mercedes-Benz CLA,2013.0,12.0,143000.0,Essence,Manuelle,7.0
97000.0,Audi,Audi A5 Sportback Design Luxe,2020.0,5.0,164000.0,Essence,Automatique,8.0
62000.0,MG,MG ZS Luxe,2020.0,5.0,92000.0,Essence,Automatique,7.0
44900.0,Seat,Seat Leon SC Référence,2017.0,8.0,158000.0,Essence,Manuelle,6.0
87000.0,Jeep,Jeep Compass Limited,2021.0,4.0,45000.0,Essence,Manuelle,8.0
75500.0,Peugeot,Peugeot 2008 Active,2020.0,5.0,43000.0,Essence,Manuelle,5.0
47000.0,Geely,Geely GX3,2021.0,4.0,73000.0,Essence,Manuelle,6.0
88000.0,VW,Volkswagen Golf 8 Drive,2022.0,3.0,65500.0,Hybride,Automatique,6.0
145000.0,Toyota,Toyota Prado Adventure,2014.0,11.0,230000.0,Diesel,Manuelle,11.0
185000.0,Mercedes-Benz,Mercedes-Benz Classe A AMG,2022.0,3.0,55000.0,Essence,Automatique,19.0
62000.0,Ford,Ford Kuga Trend,2019.0,6.0,172000.0,Essence,Manuelle,8.0
39800.0,KIA,KIA Picanto GT-Line,2018.0,7.0,79000.0,Essence,Manuelle,5.0
69000.0,Toyota,Toyota C-HR,2019.0,6.0,117500.0,Essence,Automatique,6.0
195000.0,BMW,BMW Série 5 Business Line Plus,2021.0,4.0,18000.0,Essence,Automatique,10.0
36000.0,Peugeot,Peugeot 2008 Allure,2017.0,8.0,110000.0,Essence,Manuelle,5.0
95500.0,Mercedes-Benz,Mercedes-Benz Classe E Business,2015.0,10.0,52500.0,Essence,Automatique,10.0
39500.0,Dongfeng,Dongfeng S50,2019.0,6.0,24000.0,Essence,Manuelle,6.0
79000.0,Cadillac,Cadillac ATS,2014.0,11.0,58000.0,Essence,Automatique,18.0
46500.0,Nissan,Nissan Navara LUX Double Cabine,2012.0,13.0,238000.0,Diesel,Manuelle,10.0
94500.0,GWM,GWM Haval H6,2022.0,3.0,48000.0,Essence,Automatique,8.0
98000.0,VW,Volkswagen Tiguan R-Line,2020.0,5.0,138000.0,Essence,Automatique,8.0
42700.0,Hyundai,Hyundai i20 GLS,2018.0,7.0,82000.0,Essence,Manuelle,5.0
36000.0,BMW,BMW Série 1 3p Active,2010.0,15.0,182000.0,Essence,Manuelle,7.0
380000.0,Land,Land Rover Range Rover,2019.0,6.0,116000.0,Essence,Automatique,25.0
83000.0,Seat,Seat Arona FR,2023.0,2.0,27000.0,Essence,Automatique,6.0
45000.0,Geely,Geely GX3,2021.0,4.0,78000.0,Essence,Manuelle,6.0
96000.0,Audi,Audi Q5 S-line,2016.0,9.0,112000.0,Diesel,Automatique,8.0
192000.0,Land,Land Rover Range Rover Velar R-Dynamic,2018.0,7.0,144000.0,Diesel,Automatique,19.0
289500.0,Porsche,Porsche Macan,2024.0,1.0,9000.0,Electrique,Automatique,9.0
73000.0,Skoda,Skoda Scala Active,2024.0,1.0,48000.0,Essence,Automatique,6.0
265000.0,Land,Land Rover Discovery Sport R-Dynamic S,2021.0,4.0,48000.0,Diesel,Automatique,8.0
147000.0,Toyota,Toyota RAV 4 Hybride,2024.0,1.0,30000.0,Hybride,Automatique,9.0
39500.0,Ford,Ford Focus Trend Sport,2017.0,8.0,101000.0,Essence,Automatique,7.0
83000.0,Audi,Audi A1 Sportback City Line,2024.0,1.0,35000.0,Essence,Automatique,6.0
42000.0,Chery,Chery Tiggo 2 Confort,2020.0,5.0,88000.0,Essence,Manuelle,6.0
215000.0,Porsche,Porsche Macan,2020.0,5.0,100000.0,Essence,Automatique,16.0
79000.0,Mercedes-Benz,Mercedes-Benz Classe A Business,2018.0,7.0,122000.0,Essence,Manuelle,9.0
67000.0,BMW,BMW Série 3 Business Line Edition Navigation,2016.0,9.0,157000.0,Essence,Automatique,7.0
123000.0,Audi,Audi A5 Sportback Design Luxe Plus,2020.0,5.0,158000.0,Essence,Automatique,8.0
118000.0,Mercedes-Benz,Mercedes-Benz Classe E Avantgarde,2017.0,8.0,88000.0,Essence,Automatique,9.0
77000.0,KIA,KIA Sportage Black Edition,2021.0,4.0,113000.0,Essence,Automatique,8.0
45000.0,Geely,Geely GX3,2021.0,4.0,97000.0,Essence,Manuelle,6.0
38000.0,Peugeot,Peugeot 301 Active,2022.0,3.0,19500.0,Essence,Manuelle,5.0
48000.0,Mazda,Mazda 6,2015.0,10.0,157000.0,Essence,Automatique,9.0
52000.0,Ssangyong,Ssangyong Tivoli Classic,2018.0,7.0,59000.0,Essence,Manuelle,7.0
38500.0,Fiat,Fiat Tipo 5 portes Entry,2018.0,7.0,39000.0,Essence,Manuelle,6.0
105500.0,Mercedes-Benz,Mercedes-Benz Classe A Berline Business,2021.0,4.0,37500.0,Essence,Automatique,7.0
56000.0,Ssangyong,Ssangyong Tivoli Confort,2018.0,7.0,61000.0,Essence,Automatique,8.0
69000.0,KIA,KIA Sportage,2016.0,9.0,175000.0,Essence,Automatique,8.0
52000.0,Chery,Chery Tiggo 3X Luxury,2022.0,3.0,68000.0,Essence,Automatique,6.0
33500.0,Peugeot,Peugeot 208 Access,2018.0,7.0,75000.0,Essence,Manuelle,5.0
115000.0,Mercedes-Benz,Mercedes-Benz Classe A AMG,2019.0,6.0,86000.0,Diesel,Automatique,6.0
64500.0,Suzuki,Suzuki Vitara GLX SR,2017.0,8.0,93000.0,Essence,Automatique,6.0
91500.0,Mercedes-Benz,Mercedes-Benz Classe E coupé,2014.0,11.0,112000.0,Essence,Automatique,10.0
68000.0,Seat,Seat Arona Référence,2022.0,3.0,39000.0,Essence,Manuelle,6.0
56500.0,Ford,Ford Kuga Trend,2017.0,8.0,127000.0,Essence,Manuelle,8.0
69500.0,MG,MG ZS Luxe,2022.0,3.0,51500.0,Essence,Automatique,7.0
74000.0,BMW,BMW Série 4 Gran Coupé Luxury Line,2017.0,8.0,132500.0,Essence,Automatique,7.0
72000.0,Hyundai,Hyundai i30,2021.0,4.0,102000.0,Essence,Automatique,7.0
35500.0,Peugeot,Peugeot 208 Populaire,2020.0,5.0,31500.0,Essence,Manuelle,4.0
350000.0,Land,Land Rover Range Rover Autobiography,2017.0,8.0,52000.0,Essence,Automatique,43.0
235000.0,Audi,Audi TT,2022.0,3.0,42000.0,Essence,Automatique,15.0
140000.0,Audi,Audi A5 Sportback S-Line,2021.0,4.0,94000.0,Essence,Automatique,8.0
95000.0,KIA,KIA Sportage GT-Line,2021.0,4.0,61000.0,Essence,Automatique,11.0
99000.0,Honda,Honda CR-V EX,2021.0,4.0,110000.0,Essence,Automatique,11.0
69000.0,Honda,Honda Civic RS,2020.0,5.0,159000.0,Essence,Automatique,10.0
162000.0,Mercedes-Benz,Mercedes-Benz CLA AMG,2021.0,4.0,49000.0,Hybride,Automatique,8.0
160000.0,Ford,Ford Mustang,2017.0,8.0,57000.0,Essence,Automatique,21.0
73500.0,MG,MG ZS Luxe,2022.0,3.0,23500.0,Essence,Automatique,7.0
57000.0,Audi,Audi A3 Sportback Ambition,2016.0,9.0,160000.0,Essence,Manuelle,6.0
114000.0,Mercedes-Benz,Mercedes-Benz Classe A AMG,2021.0,4.0,37000.0,Hybride,Automatique,8.0
132000.0,BMW,BMW X2 Pack M,2018.0,7.0,38000.0,Essence,Automatique,7.0
77500.0,MG,MG HS Luxury,2021.0,4.0,78000.0,Essence,Automatique,10.0
197000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG,2022.0,3.0,46000.0,Hybride,Automatique,9.0
139000.0,Mercedes-Benz,Mercedes-Benz Classe A AMG,2020.0,5.0,63000.0,Essence,Automatique,7.0
73000.0,Audi,Audi A3 Berline Design,2019.0,6.0,178000.0,Essence,Automatique,6.0
85000.0,Mercedes-Benz,Mercedes-Benz Classe C Avantgarde,2018.0,7.0,154000.0,Essence,Automatique,9.0
59000.0,Jaguar,Jaguar XF Luxe,2011.0,14.0,135000.0,Essence,Automatique,17.0
40000.0,Citroën,Citroën C3 Shine,2017.0,8.0,72000.0,Essence,Manuelle,4.0
115000.0,GWM,GWM Haval H6,2023.0,2.0,72000.0,Essence,Automatique,8.0
43800.0,Suzuki,Suzuki Swift GL,2024.0,1.0,63000.0,Essence,Manuelle,5.0
69000.0,Audi,Audi A4 Design,2016.0,9.0,220000.0,Essence,Automatique,8.0
51000.0,Peugeot,Peugeot Partner 1000 Kg,2022.0,3.0,110000.0,Diesel,Manuelle,5.0
44000.0,Peugeot,Peugeot 208 Active,2022.0,3.0,67000.0,Essence,Manuelle,5.0
87000.0,BMW,BMW X3 xLine,2014.0,11.0,185000.0,Diesel,Automatique,10.0
135000.0,Mercedes-Benz,Mercedes-Benz Classe X,2018.0,7.0,158000.0,Diesel,Manuelle,8.0
69000.0,Toyota,Toyota C-HR,2020.0,5.0,160000.0,Essence,Automatique,6.0
73000.0,Toyota,Toyota Corolla Dynamic,2021.0,4.0,49900.0,Essence,Automatique,6.0
39900.0,VW,Volkswagen Polo,2019.0,6.0,197000.0,Essence,Manuelle,4.0
116000.0,Hyundai,Hyundai Tucson High Grade,2023.0,2.0,28000.0,Essence,Automatique,10.0
56000.0,BMW,BMW Série 1 Business Line,2017.0,8.0,150000.0,Essence,Manuelle,7.0
29000.0,Mitsubishi,Mitsubishi Lancer Noir,2010.0,15.0,217000.0,Essence,Automatique,9.0
124000.0,BMW,BMW X2 Pack M Sport X,2019.0,6.0,79000.0,Essence,Automatique,7.0
43000.0,Citroën,Citroën C4 Picasso Intensive Plus,2013.0,12.0,145000.0,Diesel,Automatique,6.0
45000.0,Peugeot,Peugeot 2008 Allure Toit Cielo,2017.0,8.0,32500.0,Essence,Manuelle,5.0
35000.0,Ford,Ford Transit Custom,2016.0,9.0,670800.0,Diesel,Manuelle,7.0
37000.0,VW,Volkswagen Transporter Fourgon 6.1 Fourgon,2019.0,6.0,495875.0,Diesel,Manuelle,7.0
72000.0,DS,DS 7 Crossback Performance-Line,2020.0,5.0,145000.0,Essence,Automatique,10.0
105000.0,Land,Land Rover Discovery Sport Pure,2017.0,8.0,177000.0,Diesel,Automatique,8.0
85000.0,Peugeot,Peugeot 308 Allure,2024.0,1.0,15000.0,Essence,Automatique,7.0
152000.0,Mercedes-Benz,Mercedes-Benz Classe E Exclusive,2020.0,5.0,110000.0,Diesel,Automatique,8.0
379000.0,Mercedes-Benz,Mercedes-Benz GLE Coupé AMG,2022.0,3.0,17000.0,Hybride,Automatique,12.0
64000.0,Nissan,Nissan Patrol,2005.0,20.0,260000.0,Diesel,Manuelle,15.0
35500.0,Dacia,Dacia Sandero,2014.0,11.0,184000.0,Essence,Manuelle,5.0
46000.0,Nissan,Nissan Altima Tekna,2015.0,10.0,138000.0,Essence,Automatique,11.0
46500.0,Renault,Renault Clio Life Plus,2018.0,7.0,48000.0,Essence,Manuelle,5.0
64000.0,Mazda,Mazda 3 sedan Core+ Grade,2021.0,4.0,76000.0,Essence,Manuelle,6.0
39500.0,Suzuki,Suzuki Celerio Populaire,2023.0,2.0,15000.0,Essence,Manuelle,4.0
99800.0,GAC,GAC Emzoom R-Style,2025.0,0.0,5000.0,Essence,Automatique,9.0
35500.0,Renault,Renault Megane coupé,2015.0,10.0,210000.0,Essence,Manuelle,7.0
112000.0,Mercedes-Benz,Mercedes-Benz Classe A AMG,2019.0,6.0,149000.0,Diesel,Automatique,6.0
56000.0,Citroën,Citroën Berlingo Live,2018.0,7.0,150000.0,Diesel,Manuelle,5.0
52000.0,GWM,GWM Haval H6 Luxury,2018.0,7.0,234000.0,Essence,Automatique,9.0
42000.0,Peugeot,Peugeot 2008 Allure Toit Cielo,2018.0,7.0,127000.0,Essence,Automatique,6.0
151000.0,Toyota,Toyota Hilux Double Cabine,2019.0,6.0,89000.0,Diesel,Manuelle,8.0
69000.0,Dacia,Dacia Duster Confort,2020.0,5.0,130000.0,Diesel,Manuelle,6.0
